conversation_id,created_at,favorite_count,full_text,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,id,media/0/media_url,media/0/type,media/1/media_url,media/1/type,media/2/media_url,media/2/type,media/3/media_url,media/3/type,reply_count,retweet_count,startUrl,symbols/0,symbols/1,symbols/2,symbols/3,symbols/4,symbols/5,symbols/6,symbols/7,symbols/8,symbols/9,symbols/10,symbols/11,symbols/12,symbols/13,symbols/14,symbols/15,symbols/16,symbols/17,symbols/18,symbols/19,symbols/20,url,urls/0/display_url,urls/0/expanded_url,urls/0/url,user/advertiser_account_type,user/blocked_by,user/blocking,user/business_profile_state,user/can_dm,user/contributors_enabled,user/created_at,user/default_profile_image,user/description,user/ext_has_nft_avatar,user/ext_is_blue_verified,user/ext_verified_type,user/fast_followers_count,user/favourites_count,user/follow_request_sent,user/followed_by,user/followers_count,user/following,user/friends_count,user/geo_enabled,user/has_custom_timelines,user/id,user/id_str,user/is_translation_enabled,user/is_translator,user/lang,user/listed_count,user/location,user/media_count,user/muting,user/name,user/normal_followers_count,user/notifications,user/profile_background_color,user/profile_background_image_url,user/profile_background_image_url_https,user/profile_background_tile,user/profile_banner_extensions_sensitive_media_warning,user/profile_banner_url,user/profile_image_extensions_sensitive_media_warning,user/profile_image_url,user/profile_image_url_https,user/profile_sidebar_border_color,user/profile_sidebar_fill_color,user/profile_text_color,user/profile_use_background_image,user/protected,user/require_some_consent,user/screen_name,user/statuses_count,user/time_zone,user/translator_type,user/url,user/utc_offset,user/verified,user/want_retweets,user_mentions/0/id_str,user_mentions/0/name,user_mentions/0/screen_name,user_mentions/1/id_str,user_mentions/1/name,user_mentions/1/screen_name,user_mentions/2/id_str,user_mentions/2/name,user_mentions/2/screen_name,user_mentions/3/id_str,user_mentions/3/name,user_mentions/3/screen_name,user_mentions/4/id_str,user_mentions/4/name,user_mentions/4/screen_name,user_mentions/5/id_str,user_mentions/5/name,user_mentions/5/screen_name,user_mentions/6/id_str,user_mentions/6/name,user_mentions/6/screen_name,user_mentions/7/id_str,user_mentions/7/name,user_mentions/7/screen_name,user_mentions/8/id_str,user_mentions/8/name,user_mentions/8/screen_name,user_mentions/9/id_str,user_mentions/9/name,user_mentions/9/screen_name,user_mentions/10/id_str,user_mentions/10/name,user_mentions/10/screen_name,user_mentions/11/id_str,user_mentions/11/name,user_mentions/11/screen_name,view_count
1.62667E+18,2023-02-17T20:07:38.000Z,4,We make handmade gourmet marshmallows in small batches.,,,,,,,,1.62667E+18,,,,,,,,,2,2,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,,,,,,,,,,,,,,,,,,,,,https://twitter.com/AnnieFrannies/status/1626674756807188507,,,,promotable_user,,,none,,FALSE,2023-02-11T15:23:57.000Z,FALSE,We make gourmet marshmallows in small batches.,FALSE,FALSE,,0,8,,,317,,1,FALSE,FALSE,1.62443E+18,1.62443E+18,FALSE,FALSE,,1,,2,,Annie Frannies,317,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1624428934635945987/1676130524,,http://pbs.twimg.com/profile_images/1624430741718282242/2vO6XAnr_normal.jpg,https://pbs.twimg.com/profile_images/1624430741718282242/2vO6XAnr_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,AnnieFrannies,13,,none,https://t.co/mI9T9BPRVG,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16209
1.62054E+18,2023-01-31T21:53:16.000Z,18,"$WDC ER misses on cloud &amp; client revenue numbers are ultra bullish catalyst for $AAPL, $MSFT, $AMZN &amp; $GOOG
After hrs prices are the probable lows for 2023 moving forward and for the next 5 years https://t.co/4h57k0AF0R",,,,,,,,1.62054E+18,https://pbs.twimg.com/media/Fn1Qdr_aQAEM3zU.jpg,photo,https://pbs.twimg.com/media/Fn1QxwsaUAEnIQt.jpg,photo,,,,,4,2,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,WDC,AAPL,MSFT,AMZN,GOOG,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1620540747119484928,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35645,,,2511,,757,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4491
1.62021E+18,2023-01-31T00:16:21.000Z,8,$AAPL Inc. 🤔 https://t.co/TSzoxSMaPt,,,,,,,,1.62021E+18,https://pbs.twimg.com/tweet_video_thumb/FnwoX8hagAAjcgV.jpg,photo,,,,,,,0,2,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1620214364904255488,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35645,,,2511,,757,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3983
1.62021E+18,2023-01-30T23:45:16.000Z,784,"SAMSUNG EARNINGS JUST OUT

*SAMSUNG 4Q SALES 70.46T WON, EST. 71.93T WON

*SAMSUNG 4Q OPERATING PROFIT 4.31T WON, EST. 5.82T WON",,,,,,,,1.62021E+18,,,,,,,,,68,100,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,,,,,,,,,,,,,,,,,,,,,https://twitter.com/gurgavin/status/1620206543282249728,,,,promotable_user,,,none,,FALSE,2010-01-30T10:32:11.000Z,FALSE,EVENT DRIVEN TRADER | LONG/SHORT TECH FOCUSED INVESTOR | FINTECH CEO | PRIVATE DISCORD ⬇️,TRUE,TRUE,,0,41362,,,249902,,468,TRUE,TRUE,109813243,109813243,FALSE,FALSE,,2691,TORONTO  🇨🇦,7571,,GURGAVIN,249902,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/109813243/1639305851,,http://pbs.twimg.com/profile_images/1539059702172205057/j1lFeBMd_normal.jpg,https://pbs.twimg.com/profile_images/1539059702172205057/j1lFeBMd_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,gurgavin,28516,,none,https://t.co/9RBHv10YHw,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328522
1.62016E+18,2023-01-30T20:28:48.000Z,6,"Papa Bear buying $AAPL $140 PUTs 2/17 expiry
Baby Bull buying $AAPL $139 Calls 3/3 expiry

Place the bets, casino is open for business 😂 https://t.co/BvCldTEdeS",,,,,,,,1.62016E+18,https://pbs.twimg.com/media/Fnvzw2bacAA7Gav.jpg,photo,,,,,,,1,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,AAPL,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1620157099488706561,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35645,,,2511,,757,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792
1.62016E+18,2023-01-30T20:21:13.000Z,23,"If $AAPL doesn't follow this path for this week, I would lose my mind for next 2 weeks 😂 https://t.co/z5XGbLerFZ",,,,,,,,1.62016E+18,https://pbs.twimg.com/media/FnvyTRgagAAxs0c.png,photo,,,,,,,2,1,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1620155191747284995,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35645,,,2511,,757,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4070
1.61997E+18,2023-01-30T08:13:38.000Z,3,"@mallik70 Market humbled $UPST, $NET, $META, $NFLX, $TSLA and as strong as $AAPL then why not AdaniGroup 🤷🏻‍♂️😜",,,,,,,,1.61997E+18,,,,,,,,,0,1,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,UPST,NET,META,NFLX,TSLA,AAPL,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1619972089511055361,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35645,,,2511,,757,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209
1.61978E+18,2023-01-30T06:57:36.000Z,0,@pbmech @carlquintanilla @DivesTech I would have agreed at least once if you would have written this but that came from someone calling $AAPL to $200 since Sept 2020 🤷🏻‍♂️,,,,,,,,1.61995E+18,,,,,,,,,0,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1619952957033938944,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35645,,,2511,,757,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,2278259810,Puneet,pbmech,114782468,Carl Quintanilla,carlquintanilla,1.08235E+18,Dan Ives,DivesTech,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
1.61948E+18,2023-01-29T06:12:38.000Z,11,"@BigBullCap Expecting 
$AMD +32%
$AMZN +16% 
$GOOG +12%
&amp; off course $AAPL to $183 by the weekend 🤷🏻‍♂️
Business is booming 🔥",,,,,,,,1.61958E+18,,,,,,,,,7,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AMD,AMZN,GOOG,AAPL,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1619579251044524033,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35645,,,2511,,757,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,28489821,Kaushik,BigBullCap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964
1.61942E+18,2023-01-28T21:43:05.000Z,6,"@sqqqholder1 @mallik70 @DisruptorStocks Today is Saturday, $AAPL, $AMZN, $GOOG estimates are going to be lowered 2 times in next 4 days 😂 and on Thursday they will beat them 🤣",,,,,,,,1.61945E+18,,,,,,,,,3,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,AMZN,GOOG,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1619451018248585216,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35645,,,2511,,757,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,1.50125E+18,Higher_For_Longer_Idiots,sqqqholder1,878538600,Disruptor ⚡️,DisruptorStocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228
1.61868E+18,2023-01-26T18:20:18.000Z,8,"And on average, every central banks, hedge funds, Institutions, mutual funds, and pension funds are up 16% for the month 👏🔥🚀 
Yes, they pump the $AAPL altogether when they need to show some returns to clients 😂
$AAPL bids come from every continent
Also perfectly normal 😜 https://t.co/yklS5tIhzW",,,,,,,,1.61868E+18,https://pbs.twimg.com/media/FnavGCmaUAAZ6bL.png,photo,,,,,,,0,2,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,AAPL,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1618675209716011008,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35645,,,2511,,757,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005
1.61761E+18,2023-01-23T19:29:02.000Z,13,"Cult sentiments are extremely bullish here on equities 🔥
$AAPL, $TSLA, $NVDA all 3 limit up since last 3 sessions 🚀 https://t.co/SxNa4KZjoA",,,,,,,,1.61761E+18,https://pbs.twimg.com/media/FnLjOf5aUAAwG71.png,photo,,,,,,,4,2,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,TSLA,NVDA,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1617605343378575360,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35645,,,2511,,757,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895
1.61652E+18,2023-01-20T19:20:09.000Z,6,"$SPY, $AAPL, $MSFT, $GOOG at the relative resistance here https://t.co/6jMusH5Ki5",,,,,,,,1.61652E+18,https://pbs.twimg.com/media/Fm8ECG6aEAAS5CT.png,photo,https://pbs.twimg.com/media/Fm8EFmZaEAUNZ4r.png,photo,https://pbs.twimg.com/media/Fm8ESfHaAAIqI9Z.png,photo,https://pbs.twimg.com/media/Fm8EkCRagAEZLJe.png,photo,0,3,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,SPY,AAPL,MSFT,GOOG,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1616515945245310977,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35645,,,2511,,757,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942
1.61591E+18,2023-01-19T03:57:51.000Z,0,@lynssss3125 See how bad that candle looks like on $AAPL https://t.co/pGlkYY5yWb,,,,,,,,1.61592E+18,https://pbs.twimg.com/media/Fmzn6W5aMAAOaPD.jpg,photo,,,,,,,1,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1615921453479890944,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35645,,,2511,,757,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,1.4458E+18,Sticky,lynssss3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
1.61591E+18,2023-01-19T03:55:43.000Z,1,"@lynssss3125 Yup, but I shorted $AAPL on Feds presser day on Dec 14 😂...This time they didn't let $AAPL go above that line",,,,,,,,1.61592E+18,,,,,,,,,1,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,AAPL,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1615920914750922752,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35645,,,2511,,757,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,1.4458E+18,Sticky,lynssss3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
1.61591E+18,2023-01-19T03:37:41.000Z,0,"@lynssss3125 Well, you memorized all the pricing on $AAPL where to short, and where to go long...",,,,,,,,1.61592E+18,,,,,,,,,1,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1615916378753765377,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35645,,,2511,,757,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,1.4458E+18,Sticky,lynssss3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
1.61576E+18,2023-01-18T17:20:17.000Z,5,Are you long this $AAPL tape because $NDQ going up for the last 7 sessions straight? 🫣 https://t.co/HBxcJssUmZ,,,,,,,,1.61576E+18,https://pbs.twimg.com/media/FmxVlUaaMAEAVGa.png,photo,,,,,,,2,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,NDQ,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1615761004440489987,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35645,,,2511,,757,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
