conversation_id,created_at,favorite_count,full_text,hashtags/0,id,media/0/media_url,media/0/type,media/1/media_url,media/1/type,reply_count,retweet_count,startUrl,symbols/0,symbols/1,symbols/2,url,urls/0/display_url,urls/0/expanded_url,urls/0/url,urls/1/display_url,urls/1/expanded_url,urls/1/url,user/advertiser_account_type,user/blocked_by,user/blocking,user/business_profile_state,user/can_dm,user/contributors_enabled,user/created_at,user/default_profile_image,user/description,user/ext_has_nft_avatar,user/ext_is_blue_verified,user/fast_followers_count,user/favourites_count,user/follow_request_sent,user/followed_by,user/followers_count,user/following,user/friends_count,user/geo_enabled,user/has_custom_timelines,user/id,user/id_str,user/is_translation_enabled,user/is_translator,user/lang,user/listed_count,user/location,user/media_count,user/muting,user/name,user/normal_followers_count,user/notifications,user/profile_background_color,user/profile_background_image_url,user/profile_background_image_url_https,user/profile_background_tile,user/profile_banner_extensions_sensitive_media_warning,user/profile_banner_url,user/profile_image_extensions_sensitive_media_warning,user/profile_image_url,user/profile_image_url_https,user/profile_sidebar_border_color,user/profile_sidebar_fill_color,user/profile_text_color,user/profile_use_background_image,user/protected,user/require_some_consent,user/screen_name,user/statuses_count,user/time_zone,user/translator_type,user/url,user/utc_offset,user/verified,user/want_retweets,user_mentions/0/id_str,user_mentions/0/name,user_mentions/0/screen_name,user_mentions/1/id_str,user_mentions/1/name,user_mentions/1/screen_name,view_count
1.5752E+18,2022-09-28T18:53:11.000Z,67,"My take on the Apple Bloomberg story: 

iPhone 14 is barely changed from iPhone 13, whereas iPhone 14 Pro has more significant design changes 

This could be pushing this year’s mix to the pro, which might not be a bad thing. Let’s wait and see $AAPL",,1.5752E+18,,,,,11,4,https://mobile.twitter.com/search?q=%24aapl+%28from%3AWholeMarsBlog%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,https://twitter.com/WholeMarsBlog/status/1575196943663263744,,,,,,,promotable_user,,,none,,FALSE,2020-05-21T15:26:16.000Z,FALSE,part 24 hour EV news channel / part shitty stand up comedy routine,FALSE,TRUE,0,435990,,,261576,,18340,TRUE,TRUE,1.26349E+18,1.26349E+18,FALSE,FALSE,,1805,"San Francisco, CA",19730,,Whole Mars Catalog,261576,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1263491240336769026/1676540437,,http://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,https://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,WholeMarsBlog,253013,,none,https://t.co/QmsKvMsFxC,,FALSE,,,,,,,,
1.5719E+18,2022-09-19T16:31:53.000Z,75,Apple has completely redesigned the internals of the iPhone 14 to make it easier to repair $AAPL https://t.co/yHPQyR4pZg,,1.5719E+18,,,,,9,11,https://mobile.twitter.com/search?q=%24aapl+%28from%3AWholeMarsBlog%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,https://twitter.com/WholeMarsBlog/status/1571899891500351488,ifixit.com/News/64865/iph…,https://www.ifixit.com/News/64865/iphone-14-teardown,https://t.co/yHPQyR4pZg,,,,promotable_user,,,none,,FALSE,2020-05-21T15:26:16.000Z,FALSE,part 24 hour EV news channel / part shitty stand up comedy routine,FALSE,TRUE,0,435990,,,261576,,18340,TRUE,TRUE,1.26349E+18,1.26349E+18,FALSE,FALSE,,1805,"San Francisco, CA",19730,,Whole Mars Catalog,261576,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1263491240336769026/1676540437,,http://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,https://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,WholeMarsBlog,253013,,none,https://t.co/QmsKvMsFxC,,FALSE,,,,,,,,
1.56864E+18,2022-09-10T16:24:26.000Z,41,"iPhone 14 Pro includes dual frequency GPS $AAPL

https://t.co/vI6aV3hzlO",,1.56864E+18,,,,,10,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3AWholeMarsBlog%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,https://twitter.com/WholeMarsBlog/status/1568636526539538432,zdnet.com/article/what-i…,https://www.zdnet.com/article/what-is-l5-precision-dual-frequency-gps-why-is-apple-using-it-and-do-you-need-it/,https://t.co/vI6aV3hzlO,,,,promotable_user,,,none,,FALSE,2020-05-21T15:26:16.000Z,FALSE,part 24 hour EV news channel / part shitty stand up comedy routine,FALSE,TRUE,0,435990,,,261576,,18340,TRUE,TRUE,1.26349E+18,1.26349E+18,FALSE,FALSE,,1805,"San Francisco, CA",19730,,Whole Mars Catalog,261576,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1263491240336769026/1676540437,,http://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,https://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,WholeMarsBlog,253013,,none,https://t.co/QmsKvMsFxC,,FALSE,,,,,,,,
1.56843E+18,2022-09-10T02:31:41.000Z,108,Cool! $AAPL https://t.co/Vnx8AgoXSD,,1.56843E+18,https://pbs.twimg.com/media/FcQr_5WXoAA47dD.jpg,photo,,,13,3,https://mobile.twitter.com/search?q=%24aapl+%28from%3AWholeMarsBlog%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,https://twitter.com/WholeMarsBlog/status/1568426957032890368,,,,,,,promotable_user,,,none,,FALSE,2020-05-21T15:26:16.000Z,FALSE,part 24 hour EV news channel / part shitty stand up comedy routine,FALSE,TRUE,0,435990,,,261576,,18340,TRUE,TRUE,1.26349E+18,1.26349E+18,FALSE,FALSE,,1805,"San Francisco, CA",19730,,Whole Mars Catalog,261576,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1263491240336769026/1676540437,,http://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,https://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,WholeMarsBlog,253013,,none,https://t.co/QmsKvMsFxC,,FALSE,,,,,,,,
1.56758E+18,2022-09-07T18:08:50.000Z,77,GlobalStar will be the satelite provider for the new iPhone $GSAT $AAPL https://t.co/UvcFclB9yP,,1.56758E+18,https://pbs.twimg.com/media/FcElu-zagAAXTZu.jpg,photo,,,13,13,https://mobile.twitter.com/search?q=%24aapl+%28from%3AWholeMarsBlog%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,GSAT,AAPL,,https://twitter.com/WholeMarsBlog/status/1567575637485039616,,,,,,,promotable_user,,,none,,FALSE,2020-05-21T15:26:16.000Z,FALSE,part 24 hour EV news channel / part shitty stand up comedy routine,FALSE,TRUE,0,435990,,,261576,,18340,TRUE,TRUE,1.26349E+18,1.26349E+18,FALSE,FALSE,,1805,"San Francisco, CA",19730,,Whole Mars Catalog,261576,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1263491240336769026/1676540437,,http://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,https://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,WholeMarsBlog,253013,,none,https://t.co/QmsKvMsFxC,,FALSE,,,,,,,,
1.56739E+18,2022-09-07T05:55:46.000Z,101,Apple event tomorrow morning! New iPhones and Apple Watch expected. $AAPL,,1.56739E+18,,,,,15,3,https://mobile.twitter.com/search?q=%24aapl+%28from%3AWholeMarsBlog%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,https://twitter.com/WholeMarsBlog/status/1567391152495820802,,,,,,,promotable_user,,,none,,FALSE,2020-05-21T15:26:16.000Z,FALSE,part 24 hour EV news channel / part shitty stand up comedy routine,FALSE,TRUE,0,435990,,,261576,,18340,TRUE,TRUE,1.26349E+18,1.26349E+18,FALSE,FALSE,,1805,"San Francisco, CA",19730,,Whole Mars Catalog,261576,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1263491240336769026/1676540437,,http://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,https://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,WholeMarsBlog,253013,,none,https://t.co/QmsKvMsFxC,,FALSE,,,,,,,,
1.56665E+18,2022-09-05T04:43:26.000Z,198,Apple event this week! $AAPL,,1.56665E+18,,,,,20,13,https://mobile.twitter.com/search?q=%24aapl+%28from%3AWholeMarsBlog%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,https://twitter.com/WholeMarsBlog/status/1566648174692839424,,,,,,,promotable_user,,,none,,FALSE,2020-05-21T15:26:16.000Z,FALSE,part 24 hour EV news channel / part shitty stand up comedy routine,FALSE,TRUE,0,435990,,,261576,,18340,TRUE,TRUE,1.26349E+18,1.26349E+18,FALSE,FALSE,,1805,"San Francisco, CA",19730,,Whole Mars Catalog,261576,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1263491240336769026/1676540437,,http://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,https://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,WholeMarsBlog,253013,,none,https://t.co/QmsKvMsFxC,,FALSE,,,,,,,,
1.56399E+18,2022-08-28T20:56:06.000Z,49,"Trademark Filings Suggest Apple May Be Securing ‘Reality’ Names for AR/VR Headset 

Apple Reality $AAPL https://t.co/kndEFSrCFD",,1.56399E+18,,,,,3,8,https://mobile.twitter.com/search?q=%24aapl+%28from%3AWholeMarsBlog%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,https://twitter.com/WholeMarsBlog/status/1563993850149974016,bloomberg.com/news/articles/…,https://www.bloomberg.com/news/articles/2022-08-28/what-will-apple-call-its-ar-vr-headsets-reality-one-reality-pro-names-emerge,https://t.co/kndEFSrCFD,,,,promotable_user,,,none,,FALSE,2020-05-21T15:26:16.000Z,FALSE,part 24 hour EV news channel / part shitty stand up comedy routine,FALSE,TRUE,0,435990,,,261576,,18340,TRUE,TRUE,1.26349E+18,1.26349E+18,FALSE,FALSE,,1805,"San Francisco, CA",19730,,Whole Mars Catalog,261576,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1263491240336769026/1676540437,,http://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,https://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,WholeMarsBlog,253013,,none,https://t.co/QmsKvMsFxC,,FALSE,,,,,,,,
1.56249E+18,2022-08-24T17:26:11.000Z,39,Apple announces date for September event $AAPL,,1.56249E+18,,,,,3,4,https://mobile.twitter.com/search?q=%24aapl+%28from%3AWholeMarsBlog%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,https://twitter.com/WholeMarsBlog/status/1562491471642513410,,,,,,,promotable_user,,,none,,FALSE,2020-05-21T15:26:16.000Z,FALSE,part 24 hour EV news channel / part shitty stand up comedy routine,FALSE,TRUE,0,435990,,,261576,,18340,TRUE,TRUE,1.26349E+18,1.26349E+18,FALSE,FALSE,,1805,"San Francisco, CA",19730,,Whole Mars Catalog,261576,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1263491240336769026/1676540437,,http://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,https://pbs.twimg.com/profile_images/1593688242771017728/1Ocz0cvu_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,WholeMarsBlog,253013,,none,https://t.co/QmsKvMsFxC,,FALSE,,,,,,,,
1.56247E+18,2022-08-24T16:10:34.000Z,495,"Apple Announces 'Far Out' September 7 Event Set to Feature iPhone 14, Apple Watch Series 8 and More https://t.co/1V0XBdSknJ",,1.56247E+18,https://pbs.twimg.com/media/Fa8EaGQXoAAHLPx.jpg,photo,,,20,45,https://mobile.twitter.com/search?q=%24aapl+%28from%3AWholeMarsBlog%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,,,https://twitter.com/SawyerMerritt/status/1562472444828733441,,,,,,,promotable_user,,,none,,FALSE,2011-01-26T03:04:15.000Z,FALSE,Co-Founder of @TwinBirchUSA (coming soon). $TSLA investor. BREAKING news. My tweets aren't financial advice. Support: https://t.co/OjFekoPqQR,FALSE,TRUE,0,162878,,,395447,,318,FALSE,TRUE,243013409,243013409,FALSE,FALSE,,2211,,8960,,Sawyer Merritt,395447,,9AE4E8,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,TRUE,,https://pbs.twimg.com/profile_banners/243013409/1660457256,,http://pbs.twimg.com/profile_images/1443318650904137732/OOaMpesF_normal.jpg,https://pbs.twimg.com/profile_images/1443318650904137732/OOaMpesF_normal.jpg,FFFFFF,DDFFCC,333333,TRUE,FALSE,FALSE,SawyerMerritt,71123,,none,https://t.co/PsM7CSxmfM,,FALSE,,,,,,,,
