conversation_id,created_at,favorite_count,full_text,hashtags/0,hashtags/1,id,media/0/media_url,media/0/type,media/1/media_url,media/1/type,reply_count,retweet_count,startUrl,symbols/0,symbols/1,symbols/2,symbols/3,symbols/4,symbols/5,symbols/6,symbols/7,symbols/8,symbols/9,symbols/10,symbols/11,symbols/12,url,urls/0/display_url,urls/0/expanded_url,urls/0/url,user/advertiser_account_type,user/blocked_by,user/blocking,user/business_profile_state,user/can_dm,user/contributors_enabled,user/created_at,user/default_profile_image,user/description,user/ext_has_nft_avatar,user/ext_is_blue_verified,user/ext_verified_type,user/fast_followers_count,user/favourites_count,user/follow_request_sent,user/followed_by,user/followers_count,user/following,user/friends_count,user/geo_enabled,user/has_custom_timelines,user/id,user/id_str,user/is_translation_enabled,user/is_translator,user/lang,user/listed_count,user/location,user/media_count,user/muting,user/name,user/normal_followers_count,user/notifications,user/profile_background_color,user/profile_background_image_url,user/profile_background_image_url_https,user/profile_background_tile,user/profile_banner_extensions_sensitive_media_warning,user/profile_banner_url,user/profile_image_extensions_sensitive_media_warning,user/profile_image_url,user/profile_image_url_https,user/profile_sidebar_border_color,user/profile_sidebar_fill_color,user/profile_text_color,user/profile_use_background_image,user/protected,user/require_some_consent,user/screen_name,user/statuses_count,user/time_zone,user/translator_type,user/url,user/utc_offset,user/verified,user/want_retweets,user_mentions/0/id_str,user_mentions/0/name,user_mentions/0/screen_name,view_count
1.57558E+18,2022-09-29T20:25:12.000Z,3,"While companies like $META $AAPL $AMZN have slowed or stopped hiring, $ABML @abt_company is hiring 👀

Tomorrow I will only be taking $SQQQ profits…unless $ABML gives another chance to buy more shares to hold long 🤑

Thank you $SPX $SPY $QQQ $VIX $TLT for doing what you do 🦏❤️",,,1.57558E+18,,,,,1,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,META,AAPL,AMZN,ABML,SQQQ,ABML,SPX,SPY,QQQ,VIX,TLT,,,https://twitter.com/RhinoRally/status/1575582488495128577,,,,none,,,none,,FALSE,2019-11-15T17:32:27.000Z,FALSE,"I believe it is important that integrity, amiability, sincerity, gaiety, and gratitude are priorities! I’m not a financial advisor…Tweets for entertainment.",FALSE,FALSE,,0,19459,,,375,,202,FALSE,TRUE,1.19539E+18,1.19539E+18,FALSE,FALSE,,2,United States,1168,,🦏RhinoRally📚📝📈,375,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1195393827478990848/1573842688,,http://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,https://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,RhinoRally,6883,,none,,,FALSE,,1.12145E+18,American Battery Technology Company,abt_company,
1.56427E+18,2022-08-29T15:11:01.000Z,1,@The_RockTrading Looks like $AAPL $157.75ish to fill the gap,,,1.56427E+18,,,,,0,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,,,,,,,,,,,https://twitter.com/RhinoRally/status/1564269398231171073,,,,none,,,none,,FALSE,2019-11-15T17:32:27.000Z,FALSE,"I believe it is important that integrity, amiability, sincerity, gaiety, and gratitude are priorities! I’m not a financial advisor…Tweets for entertainment.",FALSE,FALSE,,0,19459,,,375,,202,FALSE,TRUE,1.19539E+18,1.19539E+18,FALSE,FALSE,,2,United States,1168,,🦏RhinoRally📚📝📈,375,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1195393827478990848/1573842688,,http://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,https://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,RhinoRally,6883,,none,,,FALSE,,21764428,John @ The Rock Trading Co.,The_RockTrading,
1.56321E+18,2022-08-26T17:22:52.000Z,1,@WifeyAlpha Did you see this? $AAPL is pulling down the curl that started on $SPX,,,1.56322E+18,,,,,0,1,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,SPX,,,,,,,,,,,,https://twitter.com/RhinoRally/status/1563215414607626240,,,,none,,,none,,FALSE,2019-11-15T17:32:27.000Z,FALSE,"I believe it is important that integrity, amiability, sincerity, gaiety, and gratitude are priorities! I’m not a financial advisor…Tweets for entertainment.",FALSE,FALSE,,0,19459,,,375,,202,FALSE,TRUE,1.19539E+18,1.19539E+18,FALSE,FALSE,,2,United States,1168,,🦏RhinoRally📚📝📈,375,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1195393827478990848/1573842688,,http://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,https://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,RhinoRally,6883,,none,,,FALSE,,1.47486E+18,Wifey,WifeyAlpha,
1.56321E+18,2022-08-26T17:21:13.000Z,9,Department Of Justice Drafting Possible Antitrust Suit Again Apple $AAPL,,,1.56321E+18,,,,,0,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,,,,,,,,,,,https://twitter.com/SnipeTrades/status/1563214999190773762,,,,promotable_user,,,none,,FALSE,2021-04-11T00:54:54.000Z,FALSE,"Trade Community built for traders by traders. Follow us for Technical Analysis, Options Flow, Education and Live Trade Ideas to have an edge on the stock market",FALSE,TRUE,,0,10778,,,17797,,3,TRUE,FALSE,1.38105E+18,1.38105E+18,FALSE,FALSE,,228,USA,801,,Sniper Trades,17797,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1381047996939264000/1618102549,,http://pbs.twimg.com/profile_images/1381048119295569921/DlMIqANH_normal.jpg,https://pbs.twimg.com/profile_images/1381048119295569921/DlMIqANH_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,SnipeTrades,8132,,none,https://t.co/vX3QZaQAT4,,FALSE,,,,,
1.55992E+18,2022-08-17T16:41:47.000Z,3,"@StonkChris Seriously, it is fun 🥳 … and the remaining clue to this trading plan is understanding one’s risk to reward levels. Trading doesn’t have to be hard…and getting to know a handful of tickers very well is 🔑. For me, that’s $SPY $QQQ $AAPL $TSLA $VIX $TLT 🦏❤️",,,1.55994E+18,,,,,1,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,SPY,QQQ,AAPL,TSLA,VIX,TLT,,,,,,,,https://twitter.com/RhinoRally/status/1559943582663946243,,,,none,,,none,,FALSE,2019-11-15T17:32:27.000Z,FALSE,"I believe it is important that integrity, amiability, sincerity, gaiety, and gratitude are priorities! I’m not a financial advisor…Tweets for entertainment.",FALSE,FALSE,,0,19459,,,375,,202,FALSE,TRUE,1.19539E+18,1.19539E+18,FALSE,FALSE,,2,United States,1168,,🦏RhinoRally📚📝📈,375,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1195393827478990848/1573842688,,http://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,https://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,RhinoRally,6883,,none,,,FALSE,,1.54176E+18,Chris,StonkChris,
1.5597E+18,2022-08-17T00:29:08.000Z,114,"The new #InflationReductionAct aims to slash U.S. emissions by 40% by 2030 and grow U.S. energy independence. We are up for the challenge to support manufacturing of US-based, sustainably-sourced battery metals. And we are hiring.🔋♻️
https://t.co/pqW18HC7Fk",InflationReductionAct,,1.5597E+18,,,,,5,18,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,,,,,,,,,,,,,https://twitter.com/abt_company/status/1559698807868166146,thehill.com/opinion/energy…,https://thehill.com/opinion/energy-environment/3604335-inflation-reduction-act-sourcing-materials-and-making-batteries-are-challenging/,https://t.co/pqW18HC7Fk,promotable_user,,,none,,FALSE,2019-04-25T16:25:38.000Z,FALSE,"ABTC provides critical battery metals through lithium-ion battery recycling, battery metal extraction technologies & primary mineral resource development.
$ABML",FALSE,FALSE,,0,152,,,9007,,243,FALSE,FALSE,1.12145E+18,1.12145E+18,FALSE,FALSE,,67,"Nevada, USA",269,,American Battery Technology Company,9007,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1121450201338613760/1655973565,,http://pbs.twimg.com/profile_images/1539892144453853184/mS91l8rn_normal.jpg,https://pbs.twimg.com/profile_images/1539892144453853184/mS91l8rn_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,abt_company,595,,none,https://t.co/Fv9BpD7t0L,,FALSE,,,,,
1.55954E+18,2022-08-16T14:01:47.000Z,1,$TLT 👇 $QQQ you see this…did you also see $AAPL $PEP and $VIX 👀,,,1.55954E+18,,,,,1,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,TLT,QQQ,AAPL,PEP,VIX,,,,,,,,,https://twitter.com/RhinoRally/status/1559540932965388293,,,,none,,,none,,FALSE,2019-11-15T17:32:27.000Z,FALSE,"I believe it is important that integrity, amiability, sincerity, gaiety, and gratitude are priorities! I’m not a financial advisor…Tweets for entertainment.",FALSE,FALSE,,0,19459,,,375,,202,FALSE,TRUE,1.19539E+18,1.19539E+18,FALSE,FALSE,,2,United States,1168,,🦏RhinoRally📚📝📈,375,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1195393827478990848/1573842688,,http://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,https://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,RhinoRally,6883,,none,,,FALSE,,,,,
1.55954E+18,2022-08-16T13:57:13.000Z,1,$TLT blowing up https://t.co/Xxv1fAgiur,,,1.55954E+18,https://pbs.twimg.com/media/FaSZKtCXwAAy9mR.jpg,photo,,,0,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,TLT,,,,,,,,,,,,,https://twitter.com/ethanctrades/status/1559539783914897408,,,,promotable_user,,,none,,FALSE,2021-05-06T20:41:25.000Z,FALSE,Law Student. 2x Ole Miss Grad. Not financial (nor legal) advice.,FALSE,TRUE,,0,6442,,,2134,,170,FALSE,TRUE,1.39041E+18,1.39041E+18,FALSE,FALSE,,52,"Memphis, TN",4792,,Ethan Caviness,2134,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1390406335343349767/1663242816,,http://pbs.twimg.com/profile_images/1488417268467998720/3NHBgFwa_normal.jpg,https://pbs.twimg.com/profile_images/1488417268467998720/3NHBgFwa_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,ethanctrades,15775,,none,https://t.co/CeKob2zw93,,FALSE,,,,,
1.55196E+18,2022-07-26T22:54:14.000Z,1,"Did I ever tell you that I like money!?! Well, thank you $SQQQ earlier today and $TQQQ in AH 🤑 Woohoo! ❤️ $SPY hitting our $390 target and I took some profits at $394 in AH. Next stop FOMC, $AAPL ER, and then…well, if you e been following, you know. 🦏😎👍 https://t.co/qrOcYaAMg6",,,1.55206E+18,https://pbs.twimg.com/media/FYoKsWQVEAA3sX_.jpg,photo,https://pbs.twimg.com/media/FYoKsWVUcAAFWoS.jpg,photo,1,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,SQQQ,TQQQ,SPY,AAPL,,,,,,,,,,https://twitter.com/RhinoRally/status/1552064782601097216,,,,none,,,none,,FALSE,2019-11-15T17:32:27.000Z,FALSE,"I believe it is important that integrity, amiability, sincerity, gaiety, and gratitude are priorities! I’m not a financial advisor…Tweets for entertainment.",FALSE,FALSE,,0,19459,,,375,,202,FALSE,TRUE,1.19539E+18,1.19539E+18,FALSE,FALSE,,2,United States,1168,,🦏RhinoRally📚📝📈,375,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1195393827478990848/1573842688,,http://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,https://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,RhinoRally,6883,,none,,,FALSE,,,,,
1.54227E+18,2022-06-29T22:05:53.000Z,4,Are you laughing yet? $SPY $QQQ $TSLA $AAPL $MSFT $NVDA $GOOGL https://t.co/PJnOK6d93T,,,1.54227E+18,https://pbs.twimg.com/media/FWc8sveUIAAwguT.jpg,photo,,,3,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,SPY,QQQ,TSLA,AAPL,MSFT,NVDA,GOOGL,,,,,,,https://twitter.com/RhinoRally/status/1542268139550801920,,,,none,,,none,,FALSE,2019-11-15T17:32:27.000Z,FALSE,"I believe it is important that integrity, amiability, sincerity, gaiety, and gratitude are priorities! I’m not a financial advisor…Tweets for entertainment.",FALSE,FALSE,,0,19459,,,375,,202,FALSE,TRUE,1.19539E+18,1.19539E+18,FALSE,FALSE,,2,United States,1168,,🦏RhinoRally📚📝📈,375,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1195393827478990848/1573842688,,http://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,https://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,RhinoRally,6883,,none,,,FALSE,,,,,
1.53746E+18,2022-06-18T16:13:55.000Z,1,"$SPY planning for Amazon’s Prime Day Sale July 12-14 📈
CPI July 13th 📉
PPI July 14th 📉
FOMC July 26-27 📉
$AAPL ER July 26th 📉
$GOOGL ER July 26th 📉
$META July 27th 📉
$AMZN ER July 28th 📉
Several important Midterm Primary Elections till November 8th Midterm Election Day 📈 https://t.co/8orcL1H3dO",,,1.53819E+18,https://pbs.twimg.com/media/FVjCps7VsAAyOuS.jpg,photo,,,1,2,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,SPY,AAPL,GOOGL,META,AMZN,,,,,,,,,https://twitter.com/RhinoRally/status/1538193297675407365,,,,none,,,none,,FALSE,2019-11-15T17:32:27.000Z,FALSE,"I believe it is important that integrity, amiability, sincerity, gaiety, and gratitude are priorities! I’m not a financial advisor…Tweets for entertainment.",FALSE,FALSE,,0,19459,,,375,,202,FALSE,TRUE,1.19539E+18,1.19539E+18,FALSE,FALSE,,2,United States,1168,,🦏RhinoRally📚📝📈,375,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1195393827478990848/1573842688,,http://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,https://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,RhinoRally,6883,,none,,,FALSE,,,,,
1.52879E+18,2022-05-23T20:51:24.000Z,1,"Beautiful green day today 🤑😎👍 I played $GOVX, $BROS, $ABNB, $AAPL, and $WMT on the way up, and $SPXU on the way down in the middle of the day. 🏦💰✈️🤑🪂🥾⛰💵 #DBCooperTradingPlan #FTW",DBCooperTradingPlan,FTW,1.52884E+18,,,,,0,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,GOVX,BROS,ABNB,AAPL,WMT,SPXU,,,,,,,,https://twitter.com/RhinoRally/status/1528841046150504448,,,,none,,,none,,FALSE,2019-11-15T17:32:27.000Z,FALSE,"I believe it is important that integrity, amiability, sincerity, gaiety, and gratitude are priorities! I’m not a financial advisor…Tweets for entertainment.",FALSE,FALSE,,0,19459,,,375,,202,FALSE,TRUE,1.19539E+18,1.19539E+18,FALSE,FALSE,,2,United States,1168,,🦏RhinoRally📚📝📈,375,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1195393827478990848/1573842688,,http://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,https://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,RhinoRally,6883,,none,,,FALSE,,,,,
1.52635E+18,2022-05-17T00:07:54.000Z,0,"@ashtonoland Tells us plenty on how to move going forward 😉 $AAPL 📉📈😎👍 Now the trick is scaling in responsibly knowing support, resistance, supply, demand, action, and flow. Other factors can be considered as well of course. Let’s get it 🤑",,,1.52635E+18,,,,,0,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,,,,,,,,,,,https://twitter.com/RhinoRally/status/1526353783197798406,,,,none,,,none,,FALSE,2019-11-15T17:32:27.000Z,FALSE,"I believe it is important that integrity, amiability, sincerity, gaiety, and gratitude are priorities! I’m not a financial advisor…Tweets for entertainment.",FALSE,FALSE,,0,19459,,,375,,202,FALSE,TRUE,1.19539E+18,1.19539E+18,FALSE,FALSE,,2,United States,1168,,🦏RhinoRally📚📝📈,375,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1195393827478990848/1573842688,,http://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,https://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,RhinoRally,6883,,none,,,FALSE,,4557349034,Ashton Noland,ashtonoland,
1.52453E+18,2022-05-11T23:58:51.000Z,1,@MarketRebels This was very convenient for them as $AAPL stock went down today 😂👍,,,1.52454E+18,,,,,0,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,,,,,,,,,,,https://twitter.com/RhinoRally/status/1524539563653296128,,,,none,,,none,,FALSE,2019-11-15T17:32:27.000Z,FALSE,"I believe it is important that integrity, amiability, sincerity, gaiety, and gratitude are priorities! I’m not a financial advisor…Tweets for entertainment.",FALSE,FALSE,,0,19459,,,375,,202,FALSE,TRUE,1.19539E+18,1.19539E+18,FALSE,FALSE,,2,United States,1168,,🦏RhinoRally📚📝📈,375,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1195393827478990848/1573842688,,http://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,https://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,RhinoRally,6883,,none,,,FALSE,,8.17008E+17,Market Rebellion,MarketRebels,
1.52154E+18,2022-05-03T21:58:03.000Z,0,"What I have left for tomorrow, $TSLA $ATVI $INTC $SPY $DIS $AAPL. $ABNB had a good ER in AH and I took profits. I also have $ABML 🇺🇸🔋as a sympathy play on $LTHM (up 26% today) with #lithium trending https://t.co/uzb5BFYQvJ",lithium,,1.52161E+18,https://pbs.twimg.com/media/FR3YSVKVcAInfSf.jpg,photo,,,0,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,TSLA,ATVI,INTC,SPY,DIS,AAPL,ABNB,ABML,LTHM,,,,,https://twitter.com/RhinoRally/status/1521610061751103488,,,,none,,,none,,FALSE,2019-11-15T17:32:27.000Z,FALSE,"I believe it is important that integrity, amiability, sincerity, gaiety, and gratitude are priorities! I’m not a financial advisor…Tweets for entertainment.",FALSE,FALSE,,0,19459,,,375,,202,FALSE,TRUE,1.19539E+18,1.19539E+18,FALSE,FALSE,,2,United States,1168,,🦏RhinoRally📚📝📈,375,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1195393827478990848/1573842688,,http://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,https://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,RhinoRally,6883,,none,,,FALSE,,,,,
1.58836E+18,2022-11-04T02:27:47.000Z,10574,No time to get ready for your meeting? Use xpression camera to be dressed for all occasions.,,,1.58836E+18,,,,,1242,2584,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,,,,,,,,,,,,,https://twitter.com/xpression_app/status/1588357311311278080,,,,promotable_user,,,none,,FALSE,2018-05-26T11:22:02.000Z,FALSE,"We’re breaking the mold of virtual communication. Reimagine your onscreen likeness on Zoom, Twitch, or your favorite video streaming service.",FALSE,FALSE,,0,838,,,12753,,112,TRUE,FALSE,1.00034E+18,1.00034E+18,FALSE,FALSE,,77,,477,,xpression camera,12753,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1000336253143863296/1608455530,,http://pbs.twimg.com/profile_images/1000336458568187904/GZBRcEbx_normal.jpg,https://pbs.twimg.com/profile_images/1000336458568187904/GZBRcEbx_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,xpression_app,869,,none,https://t.co/LmpfS88aa3,,FALSE,,,,,
1.52121E+18,2022-05-03T00:37:30.000Z,2,So all the stocks I bought today went up…that’s cool…and expecting them to continue to go 📈🤑👍 $SPY $TSLA $AAPL $INTC $ATVI $DIS $PL $ABML $HCDI @beginner_group #AdaptableAlpacas https://t.co/Z26pcs6iPG,AdaptableAlpacas,,1.52129E+18,https://pbs.twimg.com/media/FRyzMPSVkAAT-Dy.jpg,photo,,,1,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,SPY,TSLA,AAPL,INTC,ATVI,DIS,PL,ABML,HCDI,,,,,https://twitter.com/RhinoRally/status/1521287799747477504,,,,none,,,none,,FALSE,2019-11-15T17:32:27.000Z,FALSE,"I believe it is important that integrity, amiability, sincerity, gaiety, and gratitude are priorities! I’m not a financial advisor…Tweets for entertainment.",FALSE,FALSE,,0,19459,,,375,,202,FALSE,TRUE,1.19539E+18,1.19539E+18,FALSE,FALSE,,2,United States,1168,,🦏RhinoRally📚📝📈,375,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1195393827478990848/1573842688,,http://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,https://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,RhinoRally,6883,,none,,,FALSE,,1.46438E+18,B.I.G. Israel P. 🦙💰📚,beginner_group,
1.51973E+18,2022-04-28T21:24:34.000Z,1,If you didn’t take profits on $AAPL and $SPY today…maybe you might want to think about another hobby or job…not trying to be mean here just speaking the truth. Much love! 🦏❤️,,,1.51979E+18,,,,,1,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,SPY,,,,,,,,,,,,https://twitter.com/RhinoRally/status/1519789696166989824,,,,none,,,none,,FALSE,2019-11-15T17:32:27.000Z,FALSE,"I believe it is important that integrity, amiability, sincerity, gaiety, and gratitude are priorities! I’m not a financial advisor…Tweets for entertainment.",FALSE,FALSE,,0,19459,,,375,,202,FALSE,TRUE,1.19539E+18,1.19539E+18,FALSE,FALSE,,2,United States,1168,,🦏RhinoRally📚📝📈,375,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1195393827478990848/1573842688,,http://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,https://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,RhinoRally,6883,,none,,,FALSE,,,,,
1.51973E+18,2022-04-28T20:55:42.000Z,2,"What I got left after taking profits and selling a few. Today was a great day…Thank you $AAPL, $TSLA, $SPY, $ABML, $ABNB, $PL, $CFVI for the profits 🤑 as now I’m eating a 1” ribeye steak tonight 🥩😋. Honorable mention goes to $UVXY for the hedge and some profits 👍 https://t.co/zBtZHgZNlD",,,1.51978E+18,https://pbs.twimg.com/media/FRdaEYkVgAAYNIx.jpg,photo,,,1,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,TSLA,SPY,ABML,ABNB,PL,CFVI,UVXY,,,,,,https://twitter.com/RhinoRally/status/1519782433494687744,,,,none,,,none,,FALSE,2019-11-15T17:32:27.000Z,FALSE,"I believe it is important that integrity, amiability, sincerity, gaiety, and gratitude are priorities! I’m not a financial advisor…Tweets for entertainment.",FALSE,FALSE,,0,19459,,,375,,202,FALSE,TRUE,1.19539E+18,1.19539E+18,FALSE,FALSE,,2,United States,1168,,🦏RhinoRally📚📝📈,375,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1195393827478990848/1573842688,,http://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,https://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,RhinoRally,6883,,none,,,FALSE,,,,,
1.51973E+18,2022-04-28T17:29:16.000Z,5,"I sure do like profits thank you! Took profits, And, I think I’m done for the day…mostly…as I’m holding a few for AH ERs. $TSLA $ABNB $AAPL $SPY $PL $DIS $CFVI Making money at @beginner_group providing education and calls 💸🦙💸 https://t.co/PJxOWIho93",,,1.51973E+18,https://pbs.twimg.com/media/FRcq0XPUcAIwWrW.jpg,photo,,,1,1,https://mobile.twitter.com/search?q=%24aapl+%28from%3ARhinoRally%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,TSLA,ABNB,AAPL,SPY,PL,DIS,CFVI,,,,,,,https://twitter.com/RhinoRally/status/1519730481327067137,,,,none,,,none,,FALSE,2019-11-15T17:32:27.000Z,FALSE,"I believe it is important that integrity, amiability, sincerity, gaiety, and gratitude are priorities! I’m not a financial advisor…Tweets for entertainment.",FALSE,FALSE,,0,19459,,,375,,202,FALSE,TRUE,1.19539E+18,1.19539E+18,FALSE,FALSE,,2,United States,1168,,🦏RhinoRally📚📝📈,375,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1195393827478990848/1573842688,,http://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,https://pbs.twimg.com/profile_images/1195408991288872960/4dN1barU_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,RhinoRally,6883,,none,,,FALSE,,1.46438E+18,B.I.G. Israel P. 🦙💰📚,beginner_group,
