,date,open,high,low,close,adjclose,volume,sma_20,sma_50,ema_20,ema_50,macd_value,macd_signal
16,2014-12-26,28.024999618530273,28.6299991607666,28.002500534057617,28.497499465942383,25.61276626586914,134884000,28.18962516784668,27.660150032043457,28.071932793690465,27.778140640403766,0.01855961642848669,0.022945433752686137
17,2014-12-29,28.447500228881836,28.6924991607666,28.424999237060547,28.477500915527344,25.59479331970215,110395600,28.12687520980835,27.748400039672852,28.11060115323569,27.80749986372216,0.05059150363572584,0.028474649150911135
18,2014-12-30,28.40999984741211,28.479999542236328,28.02750015258789,28.1299991607666,25.282461166381836,119526000,28.095000171661376,27.822650032043455,28.11245043550265,27.821001097457074,0.04751551827756373,0.03228282375953774
19,2014-12-31,28.204999923706055,28.282499313354492,27.552499771118164,27.594999313354492,24.801626205444336,165613600,28.041875171661378,27.875750007629396,28.063124658971752,27.811564666689566,0.002067217150212741,0.02623970144327421
20,2015-01-02,27.84749984741211,27.860000610351562,26.837499618530273,27.332500457763672,24.565698623657227,212818400,27.959375190734864,27.910050010681154,27.993484280574172,27.791612561365845,-0.054419769384345784,0.010107805154141503
21,2015-01-05,27.072500228881836,27.162500381469727,26.352500915527344,26.5625,23.873641967773438,257142000,27.843875217437745,27.926350021362303,27.85709884997363,27.740546593591365,-0.1592539341744974,-0.023764546278761227
22,2015-01-06,26.635000228881836,26.857500076293945,26.157499313354492,26.565000534057617,23.87589454650879,263188400,27.734625244140624,27.933500022888182,27.73395918715398,27.691819753166293,-0.23937060956872713,-0.06688576256970968
23,2015-01-07,26.799999237060547,27.049999237060547,26.674999237060547,26.9375,24.210676193237305,160423600,27.676500225067137,27.946150016784667,27.658059823180164,27.660622622912772,-0.26978600939595765,-0.10746581467004936
24,2015-01-08,27.3075008392334,28.037500381469727,27.174999237060547,27.97249984741211,25.140907287597656,237458000,27.64862518310547,27.980050010681154,27.68802296089022,27.673493657025563,-0.20821366452465995,-0.12761538572743417
25,2015-01-09,28.167499542236328,28.3125,27.552499771118164,28.002500534057617,25.167877197265625,214798000,27.649375247955323,28.00640003204346,27.717988107237222,27.687043794071183,-0.15521430111760637,-0.1331351690435695
26,2015-01-12,28.149999618530273,28.157499313354492,27.200000762939453,27.3125,24.547718048095703,198603200,27.619750213623046,28.015950050354004,27.679352809217605,27.67164853821068,-0.16682868077691992,-0.13987387162278367
27,2015-01-13,27.857500076293945,28.200000762939453,27.227500915527344,27.55500030517578,24.765676498413086,268367600,27.625875186920165,28.032150039672853,27.667504890586955,27.66686286378038,-0.15472577092467432,-0.14284425156516503
28,2015-01-14,27.260000228881836,27.622499465942383,27.125,27.450000762939453,24.671302795410156,195826400,27.64550018310547,28.04115005493164,27.646782579587352,27.65798184251658,-0.15183806044623438,-0.1446430133811056
29,2015-01-15,27.5,27.514999389648438,26.665000915527344,26.704999923706055,24.001708984375,240056000,27.64637517929077,28.028250045776367,27.557059094728242,27.619022616226353,-0.20715803765535412,-0.1571460184568643
30,2015-01-16,26.75749969482422,26.895000457763672,26.299999237060547,26.497499465942383,23.815221786499023,314053200,27.603625106811524,28.015200042724608,27.456118220814545,27.573249434576756,-0.26465995847646084,-0.1786488067647207
31,2015-01-20,26.959999084472656,27.24250030517578,26.625,27.18000030517578,24.428634643554688,199599600,27.554500102996826,28.014500045776366,27.42981410122059,27.55722519976988,-0.25234080370047707,-0.19338720631853115
32,2015-01-21,27.237499237060547,27.764999389648438,27.0674991607666,27.387500762939453,24.615129470825195,194303600,27.526625156402588,28.018750076293944,27.425783264663885,27.55031980026937,-0.22328595941799634,-0.19936695699251858
33,2015-01-22,27.565000534057617,28.11750030517578,27.43000030517578,28.100000381469727,25.25550651550293,215185600,27.519875144958498,28.035700073242186,27.490008759967317,27.572651242404103,-0.1412221198783037,-0.1877379894855167
34,2015-01-23,28.075000762939453,28.4375,27.88249969482422,28.2450008392334,25.385826110839844,185859200,27.525375175476075,28.05645008087158,27.56192729722406,27.59992778810518,-0.063767009059287,-0.16294379325672217
35,2015-01-26,28.434999465942383,28.59000015258789,28.200000762939453,28.274999618530273,25.41278839111328,222460000,27.53900012969971,28.073450088500977,27.629851362652207,27.627277759196275,3.3139571797846656e-05,-0.13034840654004665
36,2015-01-27,28.104999542236328,28.1200008392334,27.25749969482422,27.28499984741211,24.523000717163086,382274800,27.478375148773193,28.06290008544922,27.59700292870608,27.613428638402063,-0.02886575806853031,-0.1100518767705377
37,2015-01-28,29.407499313354492,29.530000686645508,28.827499389648438,28.827499389648438,25.90935707092285,585908400,27.495875072479247,28.075350074768068,27.714210605639103,27.662490786391544,0.07173952878241607,-0.07369359555217092
38,2015-01-29,29.079999923706055,29.797500610351562,28.889999389648438,29.725000381469727,26.71600914001465,337745600,27.575625133514404,28.09895008087158,27.905740323031583,27.745739898744514,0.22126767037183015,-0.014701342227475194
39,2015-01-30,29.600000381469727,30.0,29.212499618530273,29.290000915527344,26.32504653930664,334982000,27.66037521362305,28.114800109863282,28.03759081505459,27.80799950186109,0.3012268316236728,0.04848429266262624
40,2015-02-02,29.512500762939453,29.792499542236328,29.020000457763672,29.657499313354492,26.65534019470215,250956400,27.776625156402588,28.130600090026856,28.191884913911178,27.88248333236547,0.389730316863627,0.11673349760640889
41,2015-02-03,29.625,29.772499084472656,29.40250015258789,29.662500381469727,26.659835815429688,207662800,27.931625175476075,28.150500106811524,28.3319575744748,27.954093251469075,0.45502664450033237,0.18439212706734254
42,2015-02-04,29.625,30.127500534057617,29.577499389648438,29.889999389648438,26.86430549621582,280598800,28.097875118255615,28.166750106811524,28.480355971566382,28.031895665253522,0.5191330894790127,0.25134031961470565
43,2015-02-05,30.0049991607666,30.0575008392334,29.8125,29.985000610351562,27.056047439575195,168984800,28.250250148773194,28.18410011291504,28.62366722362179,28.11031294835377,0.5710151732027917,0.31527529038200464
44,2015-02-06,30.0049991607666,30.0625,29.612499237060547,29.732500076293945,26.82821273803711,174826400,28.338250160217285,28.185600128173828,28.729278195193327,28.17538306095637,0.585025252148796,0.3692252827689011
45,2015-02-09,29.637500762939453,29.959999084472656,29.607500076293945,29.93000030517578,27.00642204284668,155559200,28.434625148773193,28.19620014190674,28.84364036565362,28.245702218444983,0.605080104100999,0.4163962470587798
46,2015-02-10,30.042499542236328,30.537500381469727,30.040000915527344,30.5049991607666,27.52526092529297,248034000,28.594250106811522,28.21130012512207,29.001874631769933,28.33616935304235,0.6597408475240059,0.4650651671711884
47,2015-02-11,30.6924991607666,31.229999542236328,30.625,31.219999313354492,28.170413970947266,294247200,28.777500057220458,28.24105010986328,29.21313622081386,28.451548781719612,0.7520558843988496,0.5224633106349897
48,2015-02-12,31.514999389648438,31.8700008392334,31.392499923706055,31.614999771118164,28.526840209960938,297898000,28.985750007629395,28.298000106811525,29.441896513896744,28.578015255207298,0.8473066163735901,0.5874319717992528
49,2015-02-13,31.81999969482422,31.81999969482422,31.412500381469727,31.770000457763672,28.666688919067383,217088800,29.239000034332275,28.360250129699708,29.663630682076846,28.705525328430852,0.9246357745576361,0.6548727323646674
50,2015-02-17,31.872499465942383,32.220001220703125,31.729999542236328,31.957500457763672,28.83587646484375,252609600,29.51200008392334,28.419750137329103,29.8821033696652,28.83533688977528,0.9896345759409435,0.7218251010908333
51,2015-02-18,31.907499313354492,32.19499969482422,31.862499237060547,32.18000030517578,29.03664207458496,179566800,29.76200008392334,28.485900154113768,30.100958762824547,28.968754690762648,1.0470236219835698,0.7868648052778598
52,2015-02-19,32.119998931884766,32.25749969482422,32.08250045776367,32.11249923706055,28.97573471069336,149449600,29.998250007629395,28.55315013885498,30.292540434417422,29.09407341416761,1.074670913332536,0.8444260268947984
53,2015-02-20,32.154998779296875,32.375,32.01250076293945,32.375,29.212596893310547,195793600,30.21199998855591,28.638650131225585,30.490875900532043,29.224776018871356,1.1050179619198985,0.8965444139041671
54,2015-02-23,32.505001068115234,33.25,32.415000915527344,33.25,30.002124786376953,283896400,30.462249946594238,28.733050117492677,30.753656797210173,29.38502969025996,1.1859811779967444,0.9544317667265465
55,2015-02-24,33.23500061035156,33.400001525878906,32.79249954223633,33.04249954223633,29.814899444580078,276912400,30.70062494277954,28.834150123596192,30.971647204159098,29.53055536985844,1.2193492972941904,1.0074152728429044
56,2015-02-25,32.88999938964844,32.900001525878906,32.037498474121094,32.1974983215332,29.052431106567383,298846800,30.946249866485594,28.920000076293945,31.088397538351888,29.63660858910629,1.1642051510730198,1.0387732484902672
57,2015-02-26,32.1974983215332,32.717498779296875,31.65250015258789,32.60499954223633,29.420122146606445,365150000,31.13512487411499,29.023450050354004,31.232838744525722,29.754584236093578,1.1402331939397605,1.0590652375808594
58,2015-02-27,32.5,32.64250183105469,32.060001373291016,32.1150016784668,28.977996826171875,248059200,31.254624938964845,29.124600067138672,31.31685579880668,29.84834706731286,1.0693773468285528,1.0611276594304546
59,2015-03-02,32.3125,32.56999969482422,32.07500076293945,32.272499084472656,29.120105743408203,192386800,31.403749847412108,29.236300048828124,31.40787095127703,29.944592800689662,1.014238062400981,1.0517497400243547
60,2015-03-03,32.2400016784668,32.380001068115234,32.022499084472656,32.34000015258789,29.181013107299805,151265200,31.53787488937378,29.336050033569336,31.496646490159275,30.039650980574393,0.964862986641247,1.034372389347429
61,2015-03-04,32.275001525878906,32.38999938964844,32.08000183105469,32.1349983215332,28.996036529541016,126665200,31.661499786376954,29.415499992370606,31.557442726276104,30.12276284298857,0.8988323244063814,1.00726437635884
62,2015-03-05,32.14500045776367,32.1875,31.440000534057617,31.602500915527344,28.51555061340332,226068400,31.747124862670898,29.488650016784668,31.56173403499292,30.181430232625747,0.7943838101915652,0.9646882631249083
63,2015-03-06,32.099998474121094,32.342498779296875,31.565000534057617,31.649999618530273,28.558412551879883,291368400,31.830374813079835,29.55694999694824,31.57014037426597,30.239629705067713,0.7072865889150037,0.9132079282824663
64,2015-03-09,31.989999771118164,32.39250183105469,31.264999389648438,31.78499984741211,28.680227279663086,354114000,31.93299980163574,29.62994998931885,31.59060338654448,30.30084742886232,0.6417555387512834,0.8589174503758407
65,2015-03-10,31.602500915527344,31.80500030517578,30.950000762939453,31.127500534057617,28.08695411682129,275426400,31.992874813079833,29.69244998931885,31.546497952594997,30.33358113435649,0.5306564055173446,0.7932652414037651
66,2015-03-11,31.1875,31.1924991607666,30.52750015258789,30.559999465942383,27.57488250732422,275756000,31.995624828338624,29.733699989318847,31.45254494411355,30.342543393654562,0.39230000041423807,0.7130721932054919
67,2015-03-12,30.577499389648438,31.225000381469727,30.407499313354492,31.112499237060547,28.073415756225586,193450800,31.990249824523925,29.786399955749513,31.420159398022452,30.3730091774377,0.3234999243786021,0.635157739439828
68,2015-03-13,31.100000381469727,31.350000381469727,30.645000457763672,30.897499084472656,27.879413604736328,207309200,31.95437479019165,29.841749954223634,31.370381890634345,30.393754996900363,0.24876080042778526,0.5578783516371926
69,2015-03-16,30.969999313354492,31.237499237060547,30.717500686645508,31.237499237060547,28.18620491027832,143497200,31.927749729156496,29.914599952697753,31.357726322834164,30.427117394706343,0.21448971593737554,0.4892006244970678
70,2015-03-17,31.475000381469727,31.829999923706055,31.412500381469727,31.760000228881836,28.657670974731445,204092400,31.9178747177124,30.003149948120118,31.396038334266155,30.479803633894,0.2268723152464922,0.4367349626468542
71,2015-03-18,31.75,32.290000915527344,31.592500686645508,32.11750030517578,28.980249404907227,261083600,31.914749717712404,30.114249954223634,31.464749340308465,30.544518351519834,0.2625046100633419,0.4018888921300993
72,2015-03-19,32.1875,32.3125,31.850000381469727,31.875,28.761436462402344,183238000,31.902874755859376,30.22044994354248,31.5038210077356,30.597077486803183,0.2680867205452415,0.37512845781309556
73,2015-03-20,32.0625,32.099998474121094,31.290000915527344,31.475000381469727,28.40050506591797,274780400,31.85787477493286,30.311199951171876,31.501076174998023,30.63174882240103,0.2374983353955855,0.3476024333295671
74,2015-03-23,31.780000686645508,31.962499618530273,31.6299991607666,31.802499771118164,28.696012496948242,150838800,31.78549976348877,30.387799949645995,31.529783290023524,30.67797186511053,0.23695023178518326,0.3254719930206733
75,2015-03-24,31.8075008392334,32.0099983215332,31.639999389648438,31.672500610351562,28.578720092773438,131369200,31.716999816894532,30.461199951171874,31.543375461122615,30.717226949151875,0.22345078198774715,0.3050677508140755
76,2015-03-25,31.635000228881836,31.704999923706055,30.844999313354492,30.844999313354492,27.832046508789062,206620800,31.649374866485594,30.531849937438963,31.47686324625196,30.722268969770813,0.14431981665648053,0.2729181639825407
77,2015-03-26,30.690000534057617,31.219999313354492,30.649999618530273,31.059999465942383,28.026050567626953,190291600,31.572124862670897,30.601949920654295,31.437161825399592,30.73559287255097,0.09782814787246252,0.23790016076051124
78,2015-03-27,31.142499923706055,31.174999237060547,30.727500915527344,30.8125,27.80272102355957,158184800,31.50699977874756,30.66919990539551,31.377670075958612,30.73862624305431,0.04054556122946806,0.19842924085429017
79,2015-03-30,31.012500762939453,31.600000381469727,31.0,31.592500686645508,28.506532669067383,188398800,31.472999858856202,30.766949920654298,31.398130179866797,30.772297134220935,0.05742367222983091,0.17022812712939123
80,2015-03-31,31.522499084472656,31.622499465942383,31.09000015258789,31.107500076293945,28.068904876708984,168362400,31.411374855041505,30.859149932861328,31.370451066389048,30.7855123427026,0.0313048472470534,0.14244347115291808
81,2015-04-01,31.204999923706055,31.280000686645508,30.774999618530273,31.0625,28.02829360961914,162485600,31.357749938964844,30.936799926757814,31.341122339718485,30.796430162879968,0.006895016925586361,0.11533378030744736
82,2015-04-02,31.25749969482422,31.389999389648438,31.047500610351562,31.329999923706055,28.269672393798828,128880400,31.34412488937378,31.015649909973146,31.34006306024884,30.81745727473778,0.009030252807882277,0.0940730748075316
83,2015-04-06,31.11750030517578,31.877500534057617,31.082500457763672,31.837499618530273,28.727602005004883,148776000,31.35349988937378,31.090399894714356,31.387438041543007,30.857647731836657,0.051083306173257625,0.08547512108067591
84,2015-04-07,31.90999984741211,32.029998779296875,31.4950008392334,31.502500534057617,28.425315856933594,140049200,31.339374923706053,31.15554988861084,31.398396389018572,30.88305072911613,0.05672588347320229,0.07972527355918071
85,2015-04-08,31.462499618530273,31.600000381469727,31.24250030517578,31.399999618530273,28.332828521728516,149316800,31.352999877929687,31.21804988861084,31.39854907773077,30.903411525840905,0.05232375796662936,0.07424497044067009
86,2015-04-09,31.462499618530273,31.645000457763672,31.165000915527344,31.639999389648438,28.549394607543945,129936000,31.40699987411499,31.305149879455566,31.42154437105,30.932418174348157,0.06742332807285223,0.07288064196710645
87,2015-04-10,31.487499237060547,31.802499771118164,31.315000534057617,31.774999618530273,28.671199798583984,160752000,31.440124893188475,31.3640998840332,31.455206809369063,30.965593380958982,0.08925411718905352,0.07615533701149599
88,2015-04-13,32.092498779296875,32.14250183105469,31.65250015258789,31.712499618530273,28.614805221557617,145460400,31.480874919891356,31.403849868774415,31.47971090869112,30.99499690535481,0.1003552123394762,0.08099531207709218
89,2015-04-14,31.75,31.822500228881836,31.477500915527344,31.575000762939453,28.490739822387695,102098400,31.497749996185302,31.449549865722656,31.488786140363903,31.017826512421717,0.09694064004222724,0.08418437767011928
90,2015-04-15,31.602500915527344,31.782499313354492,31.502500534057617,31.69499969482422,28.599014282226562,115881600,31.494499969482423,31.49029987335205,31.508425541106767,31.04447693775673,0.1027330582252759,0.08789411378115068
91,2015-04-16,31.56999969482422,31.774999618530273,31.52750015258789,31.542499542236328,28.46141242980957,113476000,31.46574993133545,31.527899856567384,31.511670686254746,31.06407408131092,0.09393547465357699,0.08910238595563597
92,2015-04-17,31.387500762939453,31.53499984741211,31.114999771118164,31.1875,28.141094207763672,207828000,31.431374931335448,31.553849868774414,31.48079726877106,31.06893022802862,0.05765367494403861,0.0828126437533164
93,2015-04-20,31.392499923706055,32.029998779296875,31.292499542236328,31.899999618530273,28.78399085998535,188217200,31.452624893188478,31.59214984893799,31.520721324068905,31.101624127535217,0.08540750995401325,0.08333161699345577
94,2015-04-21,32.025001525878906,32.04999923706055,31.667499542236328,31.727500915527344,28.628345489501953,129740400,31.448874950408936,31.632049865722657,31.54041462830632,31.126242792022666,0.09241825845462515,0.08514894528568967
95,2015-04-22,31.747499465942383,32.217498779296875,31.579999923706055,32.154998779296875,29.01408576965332,150618000,31.472999858856202,31.67654983520508,31.598946478597846,31.166703767050294,0.1309597837368024,0.09431111297591227
96,2015-04-23,32.07500076293945,32.60499954223633,32.03499984741211,32.41749954223633,29.250938415527344,183083600,31.551624870300294,31.714799842834474,31.676903945028148,31.215891944396823,0.18060370342669785,0.11156963106606949
97,2015-04-24,32.622501373291016,32.657501220703125,32.307498931884766,32.56999969482422,29.388538360595703,178103600,31.627124881744386,31.741799850463867,31.761960714493597,31.26913707010389,0.22960546821603245,0.13517679849606218
98,2015-04-27,33.07749938964844,33.282501220703125,32.787498474121094,33.162498474121094,29.923179626464844,387816800,31.74462480545044,31.772749824523927,31.895345307566174,31.34357843650705,0.3126449691871116,0.17067043263427217
99,2015-04-28,33.6150016784668,33.6349983215332,32.39250183105469,32.63999938964844,29.451709747314453,475696000,31.796999740600587,31.790149803161622,31.966264765379496,31.39454470558553,0.3324610252612423,0.2030285511596663
100,2015-04-29,32.540000915527344,32.897499084472656,32.07500076293945,32.15999984741211,29.018592834472656,253544400,31.849624729156496,31.79419979095459,31.984715730616198,31.424634156383732,0.3059074461734994,0.22360433016243297
101,2015-04-30,32.15999984741211,32.15999984741211,31.145000457763672,31.287500381469727,28.231321334838867,332781600,31.860874748229982,31.77634979248047,31.918314252372003,31.419244037742175,0.21201667302088367,0.22128679873412316
102,2015-05-01,31.524999618530273,32.532501220703125,31.325000762939453,32.23749923706055,29.088525772094727,234050400,31.906249713897704,31.778849792480468,31.948712829143798,31.45140311957458,0.21182222862667288,0.2193938847126331
103,2015-05-04,32.375,32.64250183105469,32.064998626708984,32.17499923706055,29.032129287719727,203953200,31.923124694824217,31.77484977722168,31.97026391997473,31.479839453321603,0.20427023302756098,0.21636915437561866
104,2015-05-05,32.037498474121094,32.11249923706055,31.44499969482422,31.450000762939453,28.377948760986328,197085600,31.92049970626831,31.73884979248047,31.920715038801035,31.478666931014796,0.1381912777516483,0.20073357905082456
105,2015-05-06,31.639999389648438,31.6875,30.84000015258789,31.252500534057617,28.199745178222656,288564000,31.913124752044677,31.703049812316895,31.85707555161303,31.469780347405745,0.06909027483751728,0.1744049182081631
106,2015-05-07,31.1924991607666,31.520000457763672,31.0049991607666,31.315000534057617,28.37416648864746,175763600,31.896874809265135,31.685399856567383,31.805449351724626,31.463699167856078,0.01914969071864192,0.14335387271025885
107,2015-05-08,31.670000076293945,31.905000686645508,31.52750015258789,31.905000686645508,28.90875244140625,222201600,31.903374862670898,31.671399879455567,31.81493043252701,31.481036289317228,0.02686953504370848,0.12005700517694877
108,2015-05-11,31.84749984741211,31.889999389648438,31.407499313354492,31.579999923706055,28.61427116394043,168143200,31.896749877929686,31.66069984436035,31.792556095607562,31.484923933618454,0.006685769957769594,0.09738275813311294
109,2015-05-12,31.399999618530273,31.719999313354492,31.204999923706055,31.467500686645508,28.512340545654297,192640000,31.89137487411499,31.64459987640381,31.76159843417356,31.484239532830376,-0.018178172209438515,0.07427057206460265
110,2015-05-13,31.537500381469727,31.797500610351562,31.467500686645508,31.502500534057617,28.544052124023438,138776800,31.88174991607666,31.627849884033203,31.736922441207206,31.484956794583994,-0.03465930916766524,0.052484595818149064
111,2015-05-14,31.852500915527344,32.23749923706055,31.790000915527344,32.23749923706055,29.210031509399414,180814000,31.916499900817872,31.62989990234375,31.784596426098172,31.514513558234672,0.011455263465592225,0.04427872934763769
112,2015-05-15,32.26750183105469,32.372501373291016,32.0525016784668,32.192501068115234,29.169260025024414,152832000,31.966749954223634,31.64169990539551,31.823444490437584,31.54114050892931,0.043864782802366165,0.04419594003858339
113,2015-05-18,32.095001220703125,32.68000030517578,32.09000015258789,32.54750061035156,29.49091911315918,203531600,31.999125003814697,31.659649925231932,31.89240222127476,31.580661519245368,0.0970759365536793,0.05477193934160258
114,2015-05-19,32.67250061035156,32.720001220703125,32.40999984741211,32.51750183105469,29.463733673095703,178532800,32.03862504959106,31.674299964904787,31.95193552145221,31.61745035733008,0.13526624816900323,0.07087080110708271
115,2015-05-20,32.5,32.744998931884766,32.334999084472656,32.51499938964844,29.46146583557129,145819600,32.056625080108645,31.7020499420166,32.00556065502297,31.652694382724313,0.16344631066046134,0.08938590301775845
116,2015-05-21,32.51750183105469,32.907501220703125,32.45750045776367,32.84749984741211,29.762744903564453,158921600,32.07812509536743,31.747799949645994,32.08574534443137,31.699608360064378,0.21018625826223314,0.11354597406665341
117,2015-05-22,32.900001525878906,33.24250030517578,32.849998474121094,33.1349983215332,30.023237228393555,182384000,32.10637502670288,31.78824993133545,32.185674204376035,31.755966099327672,0.26734488793596256,0.14430575684051525
118,2015-05-26,33.150001525878906,33.227500915527344,32.279998779296875,32.404998779296875,29.361804962158203,282790400,32.06850004196167,31.818399925231933,32.206562260072715,31.781447873884648,0.25084716218471925,0.16561403790935605
119,2015-05-27,32.584999084472656,33.064998626708984,32.51250076293945,33.0099983215332,29.909982681274414,183332800,32.08699998855591,31.853849906921386,32.283079983334964,31.82967999385309,0.2833249144350205,0.18915621321448897
120,2015-05-28,32.96500015258789,32.98749923706055,32.775001525878906,32.94499969482422,29.85108184814453,122933200,32.12624998092652,31.877549896240236,32.346119958185746,31.873464832925404,0.3003566049719595,0.21139629156598314
121,2015-05-29,32.807498931884766,32.86249923706055,32.474998474121094,32.56999969482422,29.51129722595215,203538000,32.19037494659424,31.886599884033203,32.367441838578,31.90080801249303,0.280363173162975,0.22518966788538153
122,2015-06-01,32.56999969482422,32.84749984741211,32.51250076293945,32.6349983215332,29.5701961517334,128451200,32.21024990081787,31.901799850463867,32.39292340915356,31.92962823253236,0.2666888487971022,0.23348950406772565
123,2015-06-02,32.46500015258789,32.665000915527344,32.33000183105469,32.4900016784668,29.438823699951172,134670400,32.226000022888186,31.92209987640381,32.40216895886484,31.9516245190157,0.24136948977544392,0.2350655012092693
124,2015-06-03,32.665000915527344,32.73500061035156,32.474998474121094,32.529998779296875,29.475061416625977,123934000,32.27999992370606,31.93664985656738,32.41434322777868,31.974326544806953,0.2219723831482625,0.23244687759706797
125,2015-06-04,32.39500045776367,32.64500045776367,32.227500915527344,32.34000015258789,29.302906036376953,153800400,32.33437490463257,31.94999984741211,32.40726293474484,31.988679249273357,0.18908905260447995,0.22377531259855038
126,2015-06-05,32.375,32.42250061035156,32.09000015258789,32.162498474121094,29.14206886291504,142507200,32.37674980163574,31.97634983062744,32.38395203326085,31.99550142676942,0.14701123632730173,0.20842249734430068
127,2015-06-08,32.224998474121094,32.3025016784668,31.707500457763672,31.950000762939453,28.949527740478516,210699200,32.37899980545044,31.994149856567383,32.342623340091826,31.99371564410052,0.09541757800844408,0.18582151347712936
128,2015-06-09,31.674999237060547,32.02000045776367,31.405000686645508,31.854999542236328,28.86345100402832,224301600,32.39274978637695,32.014999847412106,32.29618297762122,31.988271570664143,0.04632937903062384,0.15792308658782828
129,2015-06-10,31.979999542236328,32.334999084472656,31.962499618530273,32.220001220703125,29.194175720214844,156349200,32.43037481307984,32.02754985809326,32.288927572091595,31.997365791019963,0.03645891108634913,0.13363025148753246
130,2015-06-11,32.29499816894531,32.54499816894531,32.119998931884766,32.147499084472656,29.128488540649414,141563600,32.46262474060059,32.04834983825683,32.27545819213553,32.0032575933357,0.022526510936422994,0.11140950337731056
131,2015-06-12,32.04750061035156,32.08250045776367,31.77750015258789,31.792499542236328,28.80682373046875,147544800,32.440374755859374,32.06294982910156,32.229462129675476,31.99498687719729,-0.01696492957176332,0.08573461678749579
132,2015-06-15,31.524999618530273,31.809999465942383,31.427499771118164,31.729999542236328,28.750192642211914,175955600,32.41724967956543,32.07094982147217,32.181894263676526,31.984588338201767,-0.05269793547056878,0.05804810633588287
133,2015-06-16,31.75749969482422,31.962499618530273,31.592500686645508,31.899999618530273,28.90422248840332,125976400,32.38487462997436,32.07219982147217,32.15504715434507,31.981269023837886,-0.06653208295350765,0.03313206847800476
134,2015-06-17,31.93000030517578,31.969999313354492,31.684999465942383,31.825000762939453,28.836267471313477,131672400,32.3502495765686,32.078649826049805,32.12361416440148,31.975137112293204,-0.08259541300366635,0.009986572181670532
